campaign,zone,production_label,specie,production,yield_value,yield_unit
2025,74,Soja,glycine_max,soy,"26,0",quintal_per_hectare
2021,76,Soja,glycine_max,soy,"27,0",quintal_per_hectare
2022,76,Soja,glycine_max,soy,"30,0",quintal_per_hectare
2023,76,Soja,glycine_max,soy,"25,0",quintal_per_hectare
2024,76,Soja,glycine_max,soy,"23,0",quintal_per_hectare
2025,76,Soja,glycine_max,soy,"27,0",quintal_per_hectare
2021,77,Soja,glycine_max,soy,"28,0",quintal_per_hectare
2022,77,Soja,glycine_max,soy,"28,0",quintal_per_hectare
2023,77,Soja,glycine_max,soy,"28,0",quintal_per_hectare
2024,77,Soja,glycine_max,soy,"21,6",quintal_per_hectare
2025,77,Soja,glycine_max,soy,"30,0",quintal_per_hectare
2021,78,Soja,glycine_max,soy,"28,0",quintal_per_hectare
2022,78,Soja,glycine_max,soy,"28,0",quintal_per_hectare
2023,78,Soja,glycine_max,soy,"28,0",quintal_per_hectare
2024,78,Soja,glycine_max,soy,"21,5",quintal_per_hectare
2025,78,Soja,glycine_max,soy,"30,1",quintal_per_hectare
2021,79,Soja,glycine_max,soy,"23,0",quintal_per_hectare
2022,79,Soja,glycine_max,soy,"18,0",quintal_per_hectare
2023,79,Soja,glycine_max,soy,"24,0",quintal_per_hectare
2024,79,Soja,glycine_max,soy,"22,0",quintal_per_hectare
2025,79,Soja,glycine_max,soy,"20,0",quintal_per_hectare
2021,80,Soja,glycine_max,soy,"30,0",quintal_per_hectare
2022,80,Soja,glycine_max,soy,"26,0",quintal_per_hectare
2023,80,Soja,glycine_max,soy,"31,2",quintal_per_hectare
2024,80,Soja,glycine_max,soy,"30,0",quintal_per_hectare
2025,80,Soja,glycine_max,soy,"29,9",quintal_per_hectare
2021,81,Soja,glycine_max,soy,"26,0",quintal_per_hectare
2022,81,Soja,glycine_max,soy,"19,0",quintal_per_hectare
2023,81,Soja,glycine_max,soy,"22,0",quintal_per_hectare
2024,81,Soja,glycine_max,soy,"23,0",quintal_per_hectare
2025,81,Soja,glycine_max,soy,"25,0",quintal_per_hectare
2021,82,Soja,glycine_max,soy,"29,0",quintal_per_hectare
2022,82,Soja,glycine_max,soy,"20,0",quintal_per_hectare
2023,82,Soja,glycine_max,soy,"20,0",quintal_per_hectare
2024,82,Soja,glycine_max,soy,"22,0",quintal_per_hectare
2025,82,Soja,glycine_max,soy,"29,0",quintal_per_hectare
2021,83,Soja,glycine_max,soy,"26,0",quintal_per_hectare
2022,83,Soja,glycine_max,soy,"26,0",quintal_per_hectare
2023,83,Soja,glycine_max,soy,"26,0",quintal_per_hectare
2024,83,Soja,glycine_max,soy,"23,2",quintal_per_hectare
2025,83,Soja,glycine_max,soy,"25,0",quintal_per_hectare
2021,84,Soja,glycine_max,soy,"22,0",quintal_per_hectare
2022,84,Soja,glycine_max,soy,"22,0",quintal_per_hectare
2023,84,Soja,glycine_max,soy,"21,8",quintal_per_hectare
2024,84,Soja,glycine_max,soy,"23,0",quintal_per_hectare
2025,84,Soja,glycine_max,soy,"21,8",quintal_per_hectare
2021,85,Soja,glycine_max,soy,"28,0",quintal_per_hectare
2022,85,Soja,glycine_max,soy,"22,0",quintal_per_hectare
2023,85,Soja,glycine_max,soy,"27,0",quintal_per_hectare
2024,85,Soja,glycine_max,soy,"28,0",quintal_per_hectare
2025,85,Soja,glycine_max,soy,"26,0",quintal_per_hectare
2021,86,Soja,glycine_max,soy,"26,0",quintal_per_hectare
2022,86,Soja,glycine_max,soy,"20,0",quintal_per_hectare
2023,86,Soja,glycine_max,soy,"25,0",quintal_per_hectare
2024,86,Soja,glycine_max,soy,"22,0",quintal_per_hectare
2025,86,Soja,glycine_max,soy,"19,0",quintal_per_hectare
2021,87,Soja,glycine_max,soy,"14,0",quintal_per_hectare
2022,87,Soja,glycine_max,soy,"15,0",quintal_per_hectare
2023,87,Soja,glycine_max,soy,"19,0",quintal_per_hectare
2024,87,Soja,glycine_max,soy,"10,0",quintal_per_hectare
2025,87,Soja,glycine_max,soy,"10,0",quintal_per_hectare
2021,88,Soja,glycine_max,soy,"20,0",quintal_per_hectare
2022,88,Soja,glycine_max,soy,"11,9",quintal_per_hectare
2023,88,Soja,glycine_max,soy,"17,0",quintal_per_hectare
2024,88,Soja,glycine_max,soy,"17,0",quintal_per_hectare
2025,88,Soja,glycine_max,soy,"16,0",quintal_per_hectare
2021,89,Soja,glycine_max,soy,"19,0",quintal_per_hectare
2022,89,Soja,glycine_max,soy,"12,0",quintal_per_hectare
2023,89,Soja,glycine_max,soy,"24,0",quintal_per_hectare
2024,89,Soja,glycine_max,soy,"20,0",quintal_per_hectare
2025,89,Soja,glycine_max,soy,"16,0",quintal_per_hectare
2021,90,Soja,glycine_max,soy,"26,0",quintal_per_hectare
2022,90,Soja,glycine_max,soy,"16,0",quintal_per_hectare
2023,90,Soja,glycine_max,soy,"26,0",quintal_per_hectare
2024,90,Soja,glycine_max,soy,"32,0",quintal_per_hectare
2025,90,Soja,glycine_max,soy,"26,0",quintal_per_hectare
2021,91,Soja,glycine_max,soy,"28,0",quintal_per_hectare
2022,91,Soja,glycine_max,soy,"28,0",quintal_per_hectare
2023,91,Soja,glycine_max,soy,"28,0",quintal_per_hectare
2024,91,Soja,glycine_max,soy,"21,6",quintal_per_hectare
2025,91,Soja,glycine_max,soy,"30,0",quintal_per_hectare
2021,95,Soja,glycine_max,soy,"0,0",quintal_per_hectare
2022,95,Soja,glycine_max,soy,"28,0",quintal_per_hectare
2021,01,Sorgho,sorghum,sorghum,"62,0",quintal_per_hectare
2022,01,Sorgho,sorghum,sorghum,"45,0",quintal_per_hectare
2023,01,Sorgho,sorghum,sorghum,"50,0",quintal_per_hectare
2024,01,Sorgho,sorghum,sorghum,"53,0",quintal_per_hectare
2025,01,Sorgho,sorghum,sorghum,"43,0",quintal_per_hectare
2021,02,Sorgho,sorghum,sorghum,"55,0",quintal_per_hectare
2022,02,Sorgho,sorghum,sorghum,"53,0",quintal_per_hectare
2023,02,Sorgho,sorghum,sorghum,"54,0",quintal_per_hectare
2024,02,Sorgho,sorghum,sorghum,"52,3",quintal_per_hectare
2025,02,Sorgho,sorghum,sorghum,"53,0",quintal_per_hectare
2021,03,Sorgho,sorghum,sorghum,"43,0",quintal_per_hectare
2022,03,Sorgho,sorghum,sorghum,"38,0",quintal_per_hectare
2023,03,Sorgho,sorghum,sorghum,"56,0",quintal_per_hectare
2024,03,Sorgho,sorghum,sorghum,"52,0",quintal_per_hectare
2025,03,Sorgho,sorghum,sorghum,"40,0",quintal_per_hectare
2021,04,Sorgho,sorghum,sorghum,"68,5",quintal_per_hectare
2022,04,Sorgho,sorghum,sorghum,"58,3",quintal_per_hectare
2023,04,Sorgho,sorghum,sorghum,"56,8",quintal_per_hectare
2024,04,Sorgho,sorghum,sorghum,"61,1",quintal_per_hectare
2025,04,Sorgho,sorghum,sorghum,"58,7",quintal_per_hectare
2021,05,Sorgho,sorghum,sorghum,"63,0",quintal_per_hectare
2022,05,Sorgho,sorghum,sorghum,"53,6",quintal_per_hectare
2023,05,Sorgho,sorghum,sorghum,"51,3",quintal_per_hectare
2024,05,Sorgho,sorghum,sorghum,"39,4",quintal_per_hectare
2025,05,Sorgho,sorghum,sorghum,"51,0",quintal_per_hectare
2021,07,Sorgho,sorghum,sorghum,"55,0",quintal_per_hectare
2022,07,Sorgho,sorghum,sorghum,"40,0",quintal_per_hectare
2023,07,Sorgho,sorghum,sorghum,"40,0",quintal_per_hectare
2024,07,Sorgho,sorghum,sorghum,"45,0",quintal_per_hectare
2025,07,Sorgho,sorghum,sorghum,"39,0",quintal_per_hectare
2021,08,Sorgho,sorghum,sorghum,"40,0",quintal_per_hectare
2022,08,Sorgho,sorghum,sorghum,"44,0",quintal_per_hectare
2023,08,Sorgho,sorghum,sorghum,"69,0",quintal_per_hectare
2024,08,Sorgho,sorghum,sorghum,"47,0",quintal_per_hectare
2021,09,Sorgho,sorghum,sorghum,"52,0",quintal_per_hectare
2022,09,Sorgho,sorghum,sorghum,"36,0",quintal_per_hectare
2023,09,Sorgho,sorghum,sorghum,"55,0",quintal_per_hectare
2024,09,Sorgho,sorghum,sorghum,"55,0",quintal_per_hectare
2025,09,Sorgho,sorghum,sorghum,"45,0",quintal_per_hectare
2021,10,Sorgho,sorghum,sorghum,"40,0",quintal_per_hectare
2022,10,Sorgho,sorghum,sorghum,"42,0",quintal_per_hectare
2023,10,Sorgho,sorghum,sorghum,"69,0",quintal_per_hectare
2024,10,Sorgho,sorghum,sorghum,"47,0",quintal_per_hectare
2025,10,Sorgho,sorghum,sorghum,"49,0",quintal_per_hectare
2021,11,Sorgho,sorghum,sorghum,"65,0",quintal_per_hectare
2022,11,Sorgho,sorghum,sorghum,"40,0",quintal_per_hectare
2023,11,Sorgho,sorghum,sorghum,"57,0",quintal_per_hectare
2024,11,Sorgho,sorghum,sorghum,"55,0",quintal_per_hectare
2025,11,Sorgho,sorghum,sorghum,"40,0",quintal_per_hectare
2021,12,Sorgho,sorghum,sorghum,"55,0",quintal_per_hectare
2022,12,Sorgho,sorghum,sorghum,"30,0",quintal_per_hectare
2023,12,Sorgho,sorghum,sorghum,"35,4",quintal_per_hectare
2024,12,Sorgho,sorghum,sorghum,"37,0",quintal_per_hectare
2025,12,Sorgho,sorghum,sorghum,"40,0",quintal_per_hectare
2021,13,Sorgho,sorghum,sorghum,"48,3",quintal_per_hectare
2022,13,Sorgho,sorghum,sorghum,"41,0",quintal_per_hectare
2023,13,Sorgho,sorghum,sorghum,"39,0",quintal_per_hectare
2024,13,Sorgho,sorghum,sorghum,"51,0",quintal_per_hectare
2025,13,Sorgho,sorghum,sorghum,"51,1",quintal_per_hectare
2021,14,Sorgho,sorghum,sorghum,"52,0",quintal_per_hectare
2022,14,Sorgho,sorghum,sorghum,"40,0",quintal_per_hectare
2021,15,Sorgho,sorghum,sorghum,"45,0",quintal_per_hectare
2022,15,Sorgho,sorghum,sorghum,"20,0",quintal_per_hectare
2023,15,Sorgho,sorghum,sorghum,"40,0",quintal_per_hectare
2024,15,Sorgho,sorghum,sorghum,"36,0",quintal_per_hectare
2025,15,Sorgho,sorghum,sorghum,"35,0",quintal_per_hectare
2021,16,Sorgho,sorghum,sorghum,"55,0",quintal_per_hectare
2022,16,Sorgho,sorghum,sorghum,"35,0",quintal_per_hectare
2023,16,Sorgho,sorghum,sorghum,"50,0",quintal_per_hectare
2024,16,Sorgho,sorghum,sorghum,"40,0",quintal_per_hectare
2025,16,Sorgho,sorghum,sorghum,"40,0",quintal_per_hectare
2021,17,Sorgho,sorghum,sorghum,"55,0",quintal_per_hectare
2022,17,Sorgho,sorghum,sorghum,"30,0",quintal_per_hectare
2023,17,Sorgho,sorghum,sorghum,"50,0",quintal_per_hectare
2024,17,Sorgho,sorghum,sorghum,"40,0",quintal_per_hectare
2025,17,Sorgho,sorghum,sorghum,"40,0",quintal_per_hectare
2021,18,Sorgho,sorghum,sorghum,"50,0",quintal_per_hectare
2022,18,Sorgho,sorghum,sorghum,"45,0",quintal_per_hectare
2023,18,Sorgho,sorghum,sorghum,"48,0",quintal_per_hectare
2024,18,Sorgho,sorghum,sorghum,"42,0",quintal_per_hectare
2025,18,Sorgho,sorghum,sorghum,"35,0",quintal_per_hectare
2021,19,Sorgho,sorghum,sorghum,"41,0",quintal_per_hectare
2022,19,Sorgho,sorghum,sorghum,"41,0",quintal_per_hectare
2023,19,Sorgho,sorghum,sorghum,"40,0",quintal_per_hectare
2024,19,Sorgho,sorghum,sorghum,"41,0",quintal_per_hectare
2025,19,Sorgho,sorghum,sorghum,"30,0",quintal_per_hectare
2021,21,Sorgho,sorghum,sorghum,"55,0",quintal_per_hectare
2022,21,Sorgho,sorghum,sorghum,"34,0",quintal_per_hectare
2023,21,Sorgho,sorghum,sorghum,"59,0",quintal_per_hectare
2024,21,Sorgho,sorghum,sorghum,"59,0",quintal_per_hectare
2025,21,Sorgho,sorghum,sorghum,"39,0",quintal_per_hectare
2021,22,Sorgho,sorghum,sorghum,"62,2",quintal_per_hectare
2022,22,Sorgho,sorghum,sorghum,"54,5",quintal_per_hectare
2023,22,Sorgho,sorghum,sorghum,"54,0",quintal_per_hectare
2024,22,Sorgho,sorghum,sorghum,"55,0",quintal_per_hectare
2025,22,Sorgho,sorghum,sorghum,"56,0",quintal_per_hectare
2021,23,Sorgho,sorghum,sorghum,"43,0",quintal_per_hectare
2022,23,Sorgho,sorghum,sorghum,"43,0",quintal_per_hectare
2023,23,Sorgho,sorghum,sorghum,"40,0",quintal_per_hectare
2024,23,Sorgho,sorghum,sorghum,"42,0",quintal_per_hectare
2025,23,Sorgho,sorghum,sorghum,"35,0",quintal_per_hectare
2021,24,Sorgho,sorghum,sorghum,"60,0",quintal_per_hectare
2022,24,Sorgho,sorghum,sorghum,"40,0",quintal_per_hectare
2023,24,Sorgho,sorghum,sorghum,"58,0",quintal_per_hectare
2024,24,Sorgho,sorghum,sorghum,"40,0",quintal_per_hectare
2025,24,Sorgho,sorghum,sorghum,"41,0",quintal_per_hectare
2021,25,Sorgho,sorghum,sorghum,"62,0",quintal_per_hectare
2022,25,Sorgho,sorghum,sorghum,"46,0",quintal_per_hectare
2023,25,Sorgho,sorghum,sorghum,"50,0",quintal_per_hectare
2021,26,Sorgho,sorghum,sorghum,"70,0",quintal_per_hectare
2022,26,Sorgho,sorghum,sorghum,"43,0",quintal_per_hectare
2023,26,Sorgho,sorghum,sorghum,"46,0",quintal_per_hectare
2024,26,Sorgho,sorghum,sorghum,"47,0",quintal_per_hectare
2025,26,Sorgho,sorghum,sorghum,"39,0",quintal_per_hectare
2021,27,Sorgho,sorghum,sorghum,"53,0",quintal_per_hectare
2022,27,Sorgho,sorghum,sorghum,"40,0",quintal_per_hectare
2023,27,Sorgho,sorghum,sorghum,"49,0",quintal_per_hectare
2024,27,Sorgho,sorghum,sorghum,"46,0",quintal_per_hectare
2025,27,Sorgho,sorghum,sorghum,"47,0",quintal_per_hectare
2021,28,Sorgho,sorghum,sorghum,"57,0",quintal_per_hectare
2022,28,Sorgho,sorghum,sorghum,"58,0",quintal_per_hectare
2023,28,Sorgho,sorghum,sorghum,"80,0",quintal_per_hectare
2024,28,Sorgho,sorghum,sorghum,"58,0",quintal_per_hectare
2025,28,Sorgho,sorghum,sorghum,"60,0",quintal_per_hectare
2021,29,Sorgho,sorghum,sorghum,"50,0",quintal_per_hectare
2022,29,Sorgho,sorghum,sorghum,"53,3",quintal_per_hectare
2023,29,Sorgho,sorghum,sorghum,"56,0",quintal_per_hectare
2024,29,Sorgho,sorghum,sorghum,"52,0",quintal_per_hectare
2025,29,Sorgho,sorghum,sorghum,"53,0",quintal_per_hectare
2021,30,Sorgho,sorghum,sorghum,"45,0",quintal_per_hectare
2022,30,Sorgho,sorghum,sorghum,"37,0",quintal_per_hectare
2023,30,Sorgho,sorghum,sorghum,"45,0",quintal_per_hectare
2024,30,Sorgho,sorghum,sorghum,"41,0",quintal_per_hectare
2025,30,Sorgho,sorghum,sorghum,"33,0",quintal_per_hectare
2021,31,Sorgho,sorghum,sorghum,"62,0",quintal_per_hectare
2022,31,Sorgho,sorghum,sorghum,"38,0",quintal_per_hectare
2023,31,Sorgho,sorghum,sorghum,"58,0",quintal_per_hectare
2024,31,Sorgho,sorghum,sorghum,"43,0",quintal_per_hectare
2025,31,Sorgho,sorghum,sorghum,"40,0",quintal_per_hectare
2021,32,Sorgho,sorghum,sorghum,"62,0",quintal_per_hectare
2022,32,Sorgho,sorghum,sorghum,"40,0",quintal_per_hectare
2023,32,Sorgho,sorghum,sorghum,"58,0",quintal_per_hectare
2024,32,Sorgho,sorghum,sorghum,"40,0",quintal_per_hectare
2025,32,Sorgho,sorghum,sorghum,"36,0",quintal_per_hectare
2021,33,Sorgho,sorghum,sorghum,"55,0",quintal_per_hectare
2022,33,Sorgho,sorghum,sorghum,"46,0",quintal_per_hectare
2023,33,Sorgho,sorghum,sorghum,"58,0",quintal_per_hectare
2024,33,Sorgho,sorghum,sorghum,"42,0",quintal_per_hectare
2025,33,Sorgho,sorghum,sorghum,"44,0",quintal_per_hectare
2021,34,Sorgho,sorghum,sorghum,"40,0",quintal_per_hectare
2022,34,Sorgho,sorghum,sorghum,"31,0",quintal_per_hectare
2023,34,Sorgho,sorghum,sorghum,"40,0",quintal_per_hectare
2024,34,Sorgho,sorghum,sorghum,"37,0",quintal_per_hectare
2025,34,Sorgho,sorghum,sorghum,"30,0",quintal_per_hectare
2021,35,Sorgho,sorghum,sorghum,"68,6",quintal_per_hectare
2022,35,Sorgho,sorghum,sorghum,"59,5",quintal_per_hectare
2023,35,Sorgho,sorghum,sorghum,"58,2",quintal_per_hectare
2024,35,Sorgho,sorghum,sorghum,"56,9",quintal_per_hectare
2025,35,Sorgho,sorghum,sorghum,"58,4",quintal_per_hectare
2021,36,Sorgho,sorghum,sorghum,"49,0",quintal_per_hectare
2022,36,Sorgho,sorghum,sorghum,"42,0",quintal_per_hectare
2023,36,Sorgho,sorghum,sorghum,"50,0",quintal_per_hectare
2024,36,Sorgho,sorghum,sorghum,"41,0",quintal_per_hectare
2025,36,Sorgho,sorghum,sorghum,"34,0",quintal_per_hectare
2021,37,Sorgho,sorghum,sorghum,"54,0",quintal_per_hectare
2022,37,Sorgho,sorghum,sorghum,"44,0",quintal_per_hectare
2023,37,Sorgho,sorghum,sorghum,"58,0",quintal_per_hectare
2024,37,Sorgho,sorghum,sorghum,"42,0",quintal_per_hectare
2025,37,Sorgho,sorghum,sorghum,"42,0",quintal_per_hectare
2021,38,Sorgho,sorghum,sorghum,"60,0",quintal_per_hectare
2022,38,Sorgho,sorghum,sorghum,"46,0",quintal_per_hectare
2023,38,Sorgho,sorghum,sorghum,"48,0",quintal_per_hectare
2024,38,Sorgho,sorghum,sorghum,"56,0",quintal_per_hectare
2025,38,Sorgho,sorghum,sorghum,"38,0",quintal_per_hectare
2021,39,Sorgho,sorghum,sorghum,"58,0",quintal_per_hectare
2022,39,Sorgho,sorghum,sorghum,"46,0",quintal_per_hectare
2023,39,Sorgho,sorghum,sorghum,"57,0",quintal_per_hectare
2024,39,Sorgho,sorghum,sorghum,"54,0",quintal_per_hectare
2025,39,Sorgho,sorghum,sorghum,"39,0",quintal_per_hectare
2021,40,Sorgho,sorghum,sorghum,"55,0",quintal_per_hectare
2022,40,Sorgho,sorghum,sorghum,"46,0",quintal_per_hectare
2023,40,Sorgho,sorghum,sorghum,"58,0",quintal_per_hectare
2024,40,Sorgho,sorghum,sorghum,"48,0",quintal_per_hectare
2025,40,Sorgho,sorghum,sorghum,"50,0",quintal_per_hectare
2021,41,Sorgho,sorghum,sorghum,"57,0",quintal_per_hectare
2022,41,Sorgho,sorghum,sorghum,"49,0",quintal_per_hectare
2023,41,Sorgho,sorghum,sorghum,"70,0",quintal_per_hectare
2024,41,Sorgho,sorghum,sorghum,"53,0",quintal_per_hectare
2025,41,Sorgho,sorghum,sorghum,"46,0",quintal_per_hectare
2021,42,Sorgho,sorghum,sorghum,"60,0",quintal_per_hectare
2022,42,Sorgho,sorghum,sorghum,"30,0",quintal_per_hectare
2023,42,Sorgho,sorghum,sorghum,"35,0",quintal_per_hectare
2024,42,Sorgho,sorghum,sorghum,"45,0",quintal_per_hectare
2025,42,Sorgho,sorghum,sorghum,"20,0",quintal_per_hectare
2021,43,Sorgho,sorghum,sorghum,"45,0",quintal_per_hectare
2022,43,Sorgho,sorghum,sorghum,"32,0",quintal_per_hectare
2023,43,Sorgho,sorghum,sorghum,"35,0",quintal_per_hectare
2024,43,Sorgho,sorghum,sorghum,"30,0",quintal_per_hectare
2025,43,Sorgho,sorghum,sorghum,"25,0",quintal_per_hectare
2021,44,Sorgho,sorghum,sorghum,"64,9",quintal_per_hectare
2022,44,Sorgho,sorghum,sorghum,"43,0",quintal_per_hectare
2023,44,Sorgho,sorghum,sorghum,"68,0",quintal_per_hectare
2024,44,Sorgho,sorghum,sorghum,"57,0",quintal_per_hectare
2025,44,Sorgho,sorghum,sorghum,"50,0",quintal_per_hectare
2021,45,Sorgho,sorghum,sorghum,"54,0",quintal_per_hectare
2022,45,Sorgho,sorghum,sorghum,"50,0",quintal_per_hectare
2023,45,Sorgho,sorghum,sorghum,"70,0",quintal_per_hectare
2024,45,Sorgho,sorghum,sorghum,"56,0",quintal_per_hectare
2025,45,Sorgho,sorghum,sorghum,"60,0",quintal_per_hectare
2021,46,Sorgho,sorghum,sorghum,"52,0",quintal_per_hectare
2022,46,Sorgho,sorghum,sorghum,"40,0",quintal_per_hectare
2023,46,Sorgho,sorghum,sorghum,"47,2",quintal_per_hectare
2024,46,Sorgho,sorghum,sorghum,"42,0",quintal_per_hectare
2025,46,Sorgho,sorghum,sorghum,"40,0",quintal_per_hectare
2021,47,Sorgho,sorghum,sorghum,"64,0",quintal_per_hectare
2022,47,Sorgho,sorghum,sorghum,"45,0",quintal_per_hectare
2023,47,Sorgho,sorghum,sorghum,"60,0",quintal_per_hectare
2024,47,Sorgho,sorghum,sorghum,"42,0",quintal_per_hectare
2025,47,Sorgho,sorghum,sorghum,"45,0",quintal_per_hectare
2021,48,Sorgho,sorghum,sorghum,"30,0",quintal_per_hectare
2022,48,Sorgho,sorghum,sorghum,"15,0",quintal_per_hectare
2023,48,Sorgho,sorghum,sorghum,"38,0",quintal_per_hectare
2025,48,Sorgho,sorghum,sorghum,"24,0",quintal_per_hectare
2021,49,Sorgho,sorghum,sorghum,"65,0",quintal_per_hectare
2022,49,Sorgho,sorghum,sorghum,"45,0",quintal_per_hectare
2023,49,Sorgho,sorghum,sorghum,"72,0",quintal_per_hectare
2024,49,Sorgho,sorghum,sorghum,"60,0",quintal_per_hectare
2025,49,Sorgho,sorghum,sorghum,"52,0",quintal_per_hectare
2021,50,Sorgho,sorghum,sorghum,"52,0",quintal_per_hectare
2022,50,Sorgho,sorghum,sorghum,"40,0",quintal_per_hectare
2023,50,Sorgho,sorghum,sorghum,"50,0",quintal_per_hectare
2024,50,Sorgho,sorghum,sorghum,"46,0",quintal_per_hectare
2025,50,Sorgho,sorghum,sorghum,"46,0",quintal_per_hectare
2021,51,Sorgho,sorghum,sorghum,"40,0",quintal_per_hectare
2022,51,Sorgho,sorghum,sorghum,"47,0",quintal_per_hectare
2023,51,Sorgho,sorghum,sorghum,"70,0",quintal_per_hectare
2024,51,Sorgho,sorghum,sorghum,"49,0",quintal_per_hectare
2025,51,Sorgho,sorghum,sorghum,"52,0",quintal_per_hectare
2021,52,Sorgho,sorghum,sorghum,"40,0",quintal_per_hectare
2022,52,Sorgho,sorghum,sorghum,"50,0",quintal_per_hectare
2023,52,Sorgho,sorghum,sorghum,"71,0",quintal_per_hectare
2024,52,Sorgho,sorghum,sorghum,"50,0",quintal_per_hectare
2025,52,Sorgho,sorghum,sorghum,"55,0",quintal_per_hectare
2021,53,Sorgho,sorghum,sorghum,"66,0",quintal_per_hectare
2022,53,Sorgho,sorghum,sorghum,"43,0",quintal_per_hectare
2023,53,Sorgho,sorghum,sorghum,"68,0",quintal_per_hectare
2024,53,Sorgho,sorghum,sorghum,"57,0",quintal_per_hectare
2025,53,Sorgho,sorghum,sorghum,"43,0",quintal_per_hectare
2021,54,Sorgho,sorghum,sorghum,"40,0",quintal_per_hectare
2022,54,Sorgho,sorghum,sorghum,"57,0",quintal_per_hectare
2023,54,Sorgho,sorghum,sorghum,"68,0",quintal_per_hectare
2024,54,Sorgho,sorghum,sorghum,"53,0",quintal_per_hectare
2025,54,Sorgho,sorghum,sorghum,"55,0",quintal_per_hectare
2021,55,Sorgho,sorghum,sorghum,"40,0",quintal_per_hectare
2022,55,Sorgho,sorghum,sorghum,"59,0",quintal_per_hectare
2023,55,Sorgho,sorghum,sorghum,"68,0",quintal_per_hectare
2024,55,Sorgho,sorghum,sorghum,"53,0",quintal_per_hectare
2021,56,Sorgho,sorghum,sorghum,"55,0",quintal_per_hectare
2022,56,Sorgho,sorghum,sorghum,"55,4",quintal_per_hectare
2023,56,Sorgho,sorghum,sorghum,"52,6",quintal_per_hectare
2024,56,Sorgho,sorghum,sorghum,"52,6",quintal_per_hectare
2025,56,Sorgho,sorghum,sorghum,"52,7",quintal_per_hectare
2021,57,Sorgho,sorghum,sorghum,"40,0",quintal_per_hectare
2022,57,Sorgho,sorghum,sorghum,"54,0",quintal_per_hectare
2023,57,Sorgho,sorghum,sorghum,"67,0",quintal_per_hectare
2024,57,Sorgho,sorghum,sorghum,"50,0",quintal_per_hectare
2025,57,Sorgho,sorghum,sorghum,"55,0",quintal_per_hectare
2021,58,Sorgho,sorghum,sorghum,"35,0",quintal_per_hectare
2022,58,Sorgho,sorghum,sorghum,"34,0",quintal_per_hectare
2023,58,Sorgho,sorghum,sorghum,"59,0",quintal_per_hectare
2024,58,Sorgho,sorghum,sorghum,"59,0",quintal_per_hectare
2025,58,Sorgho,sorghum,sorghum,"39,0",quintal_per_hectare
2021,59,Sorgho,sorghum,sorghum,"55,0",quintal_per_hectare
2022,59,Sorgho,sorghum,sorghum,"54,8",quintal_per_hectare
2023,59,Sorgho,sorghum,sorghum,"55,1",quintal_per_hectare
2024,59,Sorgho,sorghum,sorghum,"55,3",quintal_per_hectare
2025,59,Sorgho,sorghum,sorghum,"55,1",quintal_per_hectare
2021,60,Sorgho,sorghum,sorghum,"55,0",quintal_per_hectare
2022,60,Sorgho,sorghum,sorghum,"55,0",quintal_per_hectare
2023,60,Sorgho,sorghum,sorghum,"54,0",quintal_per_hectare
2024,60,Sorgho,sorghum,sorghum,"55,0",quintal_per_hectare
2025,60,Sorgho,sorghum,sorghum,"55,0",quintal_per_hectare
2021,61,Sorgho,sorghum,sorghum,"52,0",quintal_per_hectare
2022,61,Sorgho,sorghum,sorghum,"40,0",quintal_per_hectare
2023,61,Sorgho,sorghum,sorghum,"50,0",quintal_per_hectare
2024,61,Sorgho,sorghum,sorghum,"45,0",quintal_per_hectare
2025,61,Sorgho,sorghum,sorghum,"46,0",quintal_per_hectare
2021,62,Sorgho,sorghum,sorghum,"55,0",quintal_per_hectare
2022,62,Sorgho,sorghum,sorghum,"55,2",quintal_per_hectare
2023,62,Sorgho,sorghum,sorghum,"55,0",quintal_per_hectare
2024,62,Sorgho,sorghum,sorghum,"55,2",quintal_per_hectare
2025,62,Sorgho,sorghum,sorghum,"54,8",quintal_per_hectare
2021,63,Sorgho,sorghum,sorghum,"45,0",quintal_per_hectare
2022,63,Sorgho,sorghum,sorghum,"40,0",quintal_per_hectare
2023,63,Sorgho,sorghum,sorghum,"50,0",quintal_per_hectare
2024,63,Sorgho,sorghum,sorghum,"40,0",quintal_per_hectare
2025,63,Sorgho,sorghum,sorghum,"35,0",quintal_per_hectare
2021,64,Sorgho,sorghum,sorghum,"55,0",quintal_per_hectare
2022,64,Sorgho,sorghum,sorghum,"40,0",quintal_per_hectare
2023,64,Sorgho,sorghum,sorghum,"55,0",quintal_per_hectare
2024,64,Sorgho,sorghum,sorghum,"46,0",quintal_per_hectare
2025,64,Sorgho,sorghum,sorghum,"47,0",quintal_per_hectare
2021,65,Sorgho,sorghum,sorghum,"59,0",quintal_per_hectare
2022,65,Sorgho,sorghum,sorghum,"40,0",quintal_per_hectare
2023,65,Sorgho,sorghum,sorghum,"52,0",quintal_per_hectare
2024,65,Sorgho,sorghum,sorghum,"36,0",quintal_per_hectare
2025,65,Sorgho,sorghum,sorghum,"45,0",quintal_per_hectare
2021,66,Sorgho,sorghum,sorghum,"32,0",quintal_per_hectare
2025,66,Sorgho,sorghum,sorghum,"26,0",quintal_per_hectare
2021,67,Sorgho,sorghum,sorghum,"74,0",quintal_per_hectare
2022,67,Sorgho,sorghum,sorghum,"70,0",quintal_per_hectare
2023,67,Sorgho,sorghum,sorghum,"70,0",quintal_per_hectare
