Commune 2020;Libellé;Annee;Nb. Contrats
38527;Vaujany;2018;0
38528;Vaulnaveys-le-Bas;2018;9
38529;Vaulnaveys-le-Haut;2018;7
38530;Vaulx-Milieu;2018;6
38531;Velanne;2018;11
38532;Vénérieu;2018;N/A - secret statistique
38533;Venon;2018;N/A - secret statistique
38535;Vernas;2018;N/A - secret statistique
38536;Vernioz;2018;6
38537;La Verpillière;2018;N/A - secret statistique
38538;Le Versoud;2018;10
38539;Vertrieu;2018;0
38540;Veurey-Voroize;2018;67
38542;Veyssilieu;2018;N/A - secret statistique
38543;Vézeronce-Curtin;2018;11
38544;Vienne;2018;795
38545;Vif;2018;37
38546;Vignieu;2018;23
38547;Villard-Bonnot;2018;10
38548;Villard-de-Lans;2018;56
38549;Villard-Notre-Dame;2018;
38550;Villard-Reculas;2018;0
38551;Villard-Reymond;2018;0
38552;Villard-Saint-Christophe;2018;N/A - secret statistique
38553;Villefontaine;2018;36
38554;Villemoirieu;2018;52
38555;Villeneuve-de-Marc;2018;8
38556;Ville-sous-Anjou;2018;33
38557;Villette-d'Anthon;2018;36
38558;Villette-de-Vienne;2018;N/A - secret statistique
38559;Vinay;2018;103
38560;Val-de-Virieu;2018;N/A - secret statistique
38561;Viriville;2018;34
38562;Vizille;2018;N/A - secret statistique
38563;Voiron;2018;30
38564;Voissant;2018;
38565;Voreppe;2018;26
38566;Vourey;2018;38
38567;Chamrousse;2018;
39001;Abergement-la-Ronce;2018;0
39002;Abergement-le-Grand;2018;0
39003;Abergement-le-Petit;2018;N/A - secret statistique
39004;Abergement-lès-Thésy;2018;N/A - secret statistique
39006;Aiglepierre;2018;
39007;Alièze;2018;N/A - secret statistique
39008;Amange;2018;32
39009;Andelot-en-Montagne;2018;N/A - secret statistique
39010;Andelot-Morval;2018;N/A - secret statistique
39011;Annoire;2018;6
39013;Arbois;2018;125
39014;Archelange;2018;0
39015;Ardon;2018;
39016;Arinthod;2018;19
39017;Arlay;2018;54
39018;Aromas;2018;11
39019;Les Arsures;2018;15
39020;Arsure-Arsurette;2018;8
39021;La Chailleuse;2018;9
39022;Asnans-Beauvoisin;2018;6
39024;Audelange;2018;
39025;Augea;2018;N/A - secret statistique
39026;Augerans;2018;
39027;Augisey;2018;N/A - secret statistique
39028;Aumont;2018;N/A - secret statistique
39029;Aumur;2018;N/A - secret statistique
39030;Authume;2018;
39031;Auxange;2018;N/A - secret statistique
39032;Avignon-lès-Saint-Claude;2018;
39034;Balaiseaux;2018;N/A - secret statistique
39035;Balanod;2018;11
39037;Bans;2018;
39038;Barésia-sur-l'Ain;2018;N/A - secret statistique
39039;La Barre;2018;
39040;Barretaine;2018;N/A - secret statistique
39041;Baume-les-Messieurs;2018;N/A - secret statistique
39042;Baverans;2018;6
39043;Beaufort-Orbagna;2018;N/A - secret statistique
39045;Beffia;2018;N/A - secret statistique
39046;Bellecombe;2018;N/A - secret statistique
39047;Bellefontaine;2018;N/A - secret statistique
39048;Belmont;2018;0
39049;Bersaillin;2018;N/A - secret statistique
39050;Besain;2018;N/A - secret statistique
39051;Biarne;2018;N/A - secret statistique
39052;Bief-des-Maisons;2018;N/A - secret statistique
39053;Bief-du-Fourg;2018;N/A - secret statistique
39054;Biefmorin;2018;N/A - secret statistique
39055;Billecul;2018;
39056;Bletterans;2018;19
39057;Blois-sur-Seille;2018;
39058;Blye;2018;N/A - secret statistique
39059;Bois-d'Amont;2018;0
39060;Bois-de-Gand;2018;
39061;Boissia;2018;N/A - secret statistique
39062;La Boissière;2018;
39063;Bonlieu;2018;0
39065;Bonnefontaine;2018;N/A - secret statistique
39066;Bornay;2018;N/A - secret statistique
39068;Les Bouchoux;2018;6
39070;Bourg-de-Sirod;2018;0
39072;Bracon;2018;0
39073;Brainans;2018;9
39074;Brans;2018;N/A - secret statistique
39076;La Bretenière;2018;N/A - secret statistique
39077;Bretenières;2018;
39078;Brevans;2018;N/A - secret statistique
39079;Briod;2018;N/A - secret statistique
39080;Broissia;2018;N/A - secret statistique
39081;Buvilly;2018;N/A - secret statistique
39083;Censeau;2018;N/A - secret statistique
39084;Cernans;2018;N/A - secret statistique
39085;Cerniébaud;2018;N/A - secret statistique
39086;Cernon;2018;N/A - secret statistique
39088;Cesancey;2018;0
39090;Chaînée-des-Coupis;2018;
39091;Les Chalesmes;2018;N/A - secret statistique
39092;Chambéria;2018;N/A - secret statistique
39093;Chamblay;2018;7
39094;Chamole;2018;N/A - secret statistique
39095;Champagne-sur-Loue;2018;
39096;Champagney;2018;N/A - secret statistique
39097;Champagnole;2018;32
39099;Champdivers;2018;N/A - secret statistique
39100;Champrougier;2018;
39101;Champvans;2018;N/A - secret statistique
39102;Chancia;2018;
39103;La Chapelle-sur-Furieuse;2018;N/A - secret statistique
39104;Chapelle-Voland;2018;N/A - secret statistique
39105;Chapois;2018;N/A - secret statistique
39106;Charchilla;2018;N/A - secret statistique
39107;Charcier;2018;N/A - secret statistique
39108;Charency;2018;0
39109;Charézier;2018;0
39110;La Charme;2018;
39111;Charnod;2018;N/A - secret statistique
39112;La Chassagne;2018;N/A - secret statistique
39114;Château-Chalon;2018;16
39116;La Châtelaine;2018;N/A - secret statistique
39117;Chatelay;2018;
39118;Châtel-de-Joux;2018;N/A - secret statistique
39119;Le Chateley;2018;N/A - secret statistique
39120;Châtelneuf;2018;N/A - secret statistique
39121;Châtenois;2018;N/A - secret statistique
39122;Châtillon;2018;0
39124;Chaumergy;2018;N/A - secret statistique
39126;La Chaumusse;2018;N/A - secret statistique
39127;Chaussenans;2018;N/A - secret statistique
39128;Chaussin;2018;14
39129;Chaux-des-Crotenay;2018;N/A - secret statistique
39130;Nanchez;2018;N/A - secret statistique
39131;La Chaux-du-Dombief;2018;N/A - secret statistique
39132;La Chaux-en-Bresse;2018;
39133;Chaux-Champagny;2018;N/A - secret statistique
39134;Chavéria;2018;
39136;Chemenot;2018;
39137;Saint-Hymetière-sur-Valouse;2018;0
39138;Chemin;2018;0
39139;Chêne-Bernard;2018;N/A - secret statistique
39140;Chêne-Sec;2018;
39141;Chevigny;2018;12
39142;Chevreaux;2018;N/A - secret statistique
39143;Chevrotaine;2018;
39145;Chille;2018;0
39146;Chilly-le-Vignoble;2018;N/A - secret statistique
39147;Chilly-sur-Salins;2018;11
39149;Chissey-sur-Loue;2018;N/A - secret statistique
39150;Choisey;2018;23
39151;Choux;2018;N/A - secret statistique
39153;Cize;2018;
39154;Clairvaux-les-Lacs;2018;18
39155;Clucy;2018;N/A - secret statistique
39156;Cogna;2018;0
39157;Coiserette;2018;
39159;Colonne;2018;N/A - secret statistique
39160;Commenailles;2018;6
39162;Condamine;2018;N/A - secret statistique
39163;Condes;2018;
39164;Conliège;2018;N/A - secret statistique
39165;Conte;2018;
39166;Cornod;2018;0
39167;Cosges;2018;7
39168;Courbette;2018;N/A - secret statistique
39169;Courbouzon;2018;
39170;Courlans;2018;8
39171;Courlaoux;2018;N/A - secret statistique
39172;Courtefontaine;2018;
39173;Cousance;2018;N/A - secret statistique
39174;Coyrière;2018;
39175;Coyron;2018;
39176;Cramans;2018;N/A - secret statistique
39177;Hauteroche;2018;133
39178;Crans;2018;N/A - secret statistique
39179;Crenans;2018;
39180;Cressia;2018;N/A - secret statistique
39182;Crissey;2018;N/A - secret statistique
39183;Crotenay;2018;0
39184;Les Crozets;2018;
39185;Cuisia;2018;N/A - secret statistique
39187;Cuvier;2018;N/A - secret statistique
39188;Dammartin-Marpain;2018;N/A - secret statistique
39189;Damparis;2018;
39190;Dampierre;2018;N/A - secret statistique
39191;Darbonnay;2018;0
39192;Denezières;2018;
39193;Le Deschaux;2018;N/A - secret statistique
39194;Desnes;2018;18
39196;Les Deux-Fays;2018;N/A - secret statistique
39197;Digna;2018;
39198;Dole;2018;37
39199;Domblans;2018;10
39200;Dompierre-sur-Mont;2018;N/A - secret statistique
39201;Doucier;2018;11
39202;Dournon;2018;N/A - secret statistique
39203;Doye;2018;0
39204;Dramelay;2018;N/A - secret statistique
39205;Éclans-Nenon;2018;0
39206;Écleux;2018;N/A - secret statistique
39207;Écrille;2018;
39208;Entre-deux-Monts;2018;0
39209;Val-d'Épy;2018;14
39210;Équevillon;2018;
39211;Les Essards-Taignevaux;2018;
39214;Esserval-Tartre;2018;
39216;Étival;2018;N/A - secret statistique
39217;L'Étoile;2018;13
39218;Étrepigney;2018;N/A - secret statistique
39219;Évans;2018;
39220;Falletans;2018;13
39221;La Favière;2018;N/A - secret statistique
39222;Fay-en-Montagne;2018;N/A - secret statistique
39223;La Ferté;2018;18
39225;Le Fied;2018;N/A - secret statistique
39227;Foncine-le-Bas;2018;0
39228;Foncine-le-Haut;2018;23
39229;Fontainebrux;2018;
39230;Fontenu;2018;0
39232;Fort-du-Plasne;2018;0
39233;Foucherans;2018;N/A - secret statistique
39234;Foulenay;2018;
39235;Fraisans;2018;
39236;Francheville;2018;N/A - secret statistique
39237;Fraroz;2018;0
39238;Frasne-les-Meulières;2018;
39239;La Frasnée;2018;
39240;Le Frasnois;2018;N/A - secret statistique
39241;Frébuans;2018;N/A - secret statistique
39244;Frontenay;2018;N/A - secret statistique
39245;Gatey;2018;
39246;Gendrey;2018;N/A - secret statistique
39247;Genod;2018;
39248;Geraise;2018;N/A - secret statistique
39249;Germigney;2018;15
39250;Geruge;2018;0
39251;Gevingey;2018;N/A - secret statistique
39252;Gevry;2018;N/A - secret statistique
39253;Gigny;2018;N/A - secret statistique
39254;Gillois;2018;N/A - secret statistique
39255;Gizia;2018;N/A - secret statistique
39258;Grande-Rivière Château;2018;23
39259;Grange-de-Vaivre;2018;N/A - secret statistique
39261;Graye-et-Charnay;2018;
39262;Gredisans;2018;N/A - secret statistique
39263;Grozon;2018;7
39265;Hautecour;2018;N/A - secret statistique
39266;Les Hays;2018;N/A - secret statistique
39267;Ivory;2018;N/A - secret statistique
39268;Ivrey;2018;0
39269;Jeurre;2018;
39270;Jouhe;2018;N/A - secret statistique
39271;Lac-des-Rouges-Truites;2018;N/A - secret statistique
39272;Ladoye-sur-Seille;2018;N/A - secret statistique
39273;Montlainsia;2018;N/A - secret statistique
39274;Lajoux;2018;0
39275;Lamoura;2018;0
39277;Le Larderet;2018;N/A - secret statistique
39278;Largillay-Marsonnay;2018;13
39279;Larnaud;2018;0
39280;Larrivoire;2018;N/A - secret statistique
39281;Le Latet;2018;N/A - secret statistique
39282;La Latette;2018;N/A - secret statistique
39283;Lavancia-Epercy;2018;
39284;Lavangeot;2018;0
39285;Lavans-lès-Dole;2018;N/A - secret statistique
39286;Lavans-lès-Saint-Claude;2018;N/A - secret statistique
39288;Lavigny;2018;16
39289;Lect;2018;0
39290;Valzin en Petite Montagne;2018;N/A - secret statistique
39291;Lemuy;2018;N/A - secret statistique
39292;Lent;2018;N/A - secret statistique
39293;Leschères;2018;N/A - secret statistique
39295;Loisia;2018;N/A - secret statistique
39296;Lombard;2018;0
39297;Longchaumois;2018;11
39298;Longcochon;2018;N/A - secret statistique
39299;Longwy-sur-le-Doubs;2018;0
39300;Lons-le-Saunier;2018;358
39301;Loulle;2018;10
39302;Louvatange;2018;
39304;Le Louverot;2018;
39305;La Loye;2018;N/A - secret statistique
39306;Macornay;2018;N/A - secret statistique
39307;Maisod;2018;N/A - secret statistique
39308;Malange;2018;N/A - secret statistique
39310;Mantry;2018;N/A - secret statistique
39312;Marigna-sur-Valouse;2018;9
39313;Marigny;2018;N/A - secret statistique
39314;Marnézia;2018;
39315;Marnoz;2018;0
39317;La Marre;2018;7
39318;Martigna;2018;N/A - secret statistique
39319;Mathenay;2018;0
39320;Maynal;2018;N/A - secret statistique
39321;Menétru-le-Vignoble;2018;7
39322;Menétrux-en-Joux;2018;N/A - secret statistique
39323;Menotey;2018;
39324;Mérona;2018;
39325;Mesnay;2018;N/A - secret statistique
39326;Mesnois;2018;N/A - secret statistique
39327;Messia-sur-Sorne;2018;0
39328;Meussia;2018;N/A - secret statistique
39329;Mièges;2018;N/A - secret statistique
39330;Miéry;2018;N/A - secret statistique
39331;Mignovillard;2018;79
39333;Moirans-en-Montagne;2018;N/A - secret statistique
39334;Moiron;2018;0
39335;Moissey;2018;0
39336;Molain;2018;8
39337;Molamboz;2018;N/A - secret statistique
39338;Molay;2018;N/A - secret statistique
39339;Chassal-Molinges;2018;
39342;Monay;2018;0
39343;Monnetay;2018;N/A - secret statistique
39344;Monnet-la-Ville;2018;N/A - secret statistique
39345;Monnières;2018;
39346;Montagna-le-Reconduit;2018;
39348;Montaigu;2018;N/A - secret statistique
39349;Montain;2018;N/A - secret statistique
39350;Montbarrey;2018;N/A - secret statistique
39351;Montcusel;2018;
39352;Monteplain;2018;
39353;Montfleur;2018;N/A - secret statistique
39354;Montholier;2018;N/A - secret statistique
39355;Montigny-lès-Arsures;2018;34
39356;Montigny-sur-l'Ain;2018;6
39359;Montmarlon;2018;
39360;Montmirey-la-Ville;2018;
39361;Montmirey-le-Château;2018;N/A - secret statistique
39362;Montmorot;2018;7
39363;Montrevel;2018;0
39364;Montrond;2018;8
39365;Mont-sous-Vaudrey;2018;12
39366;Mont-sur-Monnet;2018;N/A - secret statistique
39367;Morbier;2018;N/A - secret statistique
39368;Hauts de Bienne;2018;10
39370;Mouchard;2018;
39372;Mournans-Charbonny;2018;N/A - secret statistique
39373;Les Moussières;2018;N/A - secret statistique
39375;Moutonne;2018;N/A - secret statistique
39376;Moutoux;2018;
39377;Mutigney;2018;N/A - secret statistique
39378;Les Trois-Châteaux;2018;N/A - secret statistique
39379;Nance;2018;34
39380;Nancuise;2018;0
39381;Les Nans;2018;
39385;Neublans-Abergement;2018;N/A - secret statistique
39386;Neuvilley;2018;
39387;Nevy-lès-Dole;2018;
39388;Nevy-sur-Seille;2018;9
39389;Ney;2018;N/A - secret statistique
39390;Nogna;2018;10
39391;Nozeroy;2018;6
39392;Offlanges;2018;
39393;Onglières;2018;N/A - secret statistique
39394;Onoz;2018;
39396;Orchamps;2018;N/A - secret statistique
39397;Orgelet;2018;18
39398;Ougney;2018;N/A - secret statistique
39399;Ounans;2018;17
39400;Our;2018;
39401;Oussières;2018;13
39402;Pagney;2018;
39403;Pagnoz;2018;
39404;Pannessières;2018;N/A - secret statistique
39405;Parcey;2018;N/A - secret statistique
39406;Le Pasquier;2018;N/A - secret statistique
39407;Passenans;2018;N/A - secret statistique
39408;Patornay;2018;
39409;Peintre;2018;
39411;Perrigny;2018;20
39412;Peseux;2018;N/A - secret statistique
39413;La Pesse;2018;6
39415;Petit-Noir;2018;N/A - secret statistique
39418;Picarreau;2018;N/A - secret statistique
39419;Pillemoine;2018;
39420;Pimorin;2018;N/A - secret statistique
39421;Le Pin;2018;N/A - secret statistique
39422;Plainoiseau;2018;N/A - secret statistique
39423;Plaisia;2018;
39424;Les Planches-en-Montagne;2018;
39425;Les Planches-près-Arbois;2018;N/A - secret statistique
39426;Plasne;2018;10
39427;Plénise;2018;N/A - secret statistique
39428;Plénisette;2018;
39429;Pleure;2018;7
39430;Plumont;2018;
39431;Poids-de-Fiole;2018;
39432;Pointre;2018;N/A - secret statistique
39434;Poligny;2018;340
39435;Pont-de-Poitte;2018;0
39436;Pont-d'Héry;2018;N/A - secret statistique
39437;Pont-du-Navoy;2018;19
39439;Port-Lesney;2018;40
39441;Prémanon;2018;7
39443;Présilly;2018;
39444;Pretin;2018;
39445;Publy;2018;N/A - secret statistique
39446;Pupillin;2018;25
39447;Quintigny;2018;N/A - secret statistique
39448;Rahon;2018;27
39449;Rainans;2018;
39451;Ranchot;2018;
39452;Rans;2018;
39453;Ravilloles;2018;N/A - secret statistique
39454;Recanoz;2018;
39455;Reithouse;2018;
39456;Relans;2018;
39457;Les Repôts;2018;N/A - secret statistique
39458;Revigny;2018;N/A - secret statistique
39460;La Rixouse;2018;
39461;Rix;2018;9
39462;Rochefort-sur-Nenon;2018;
39463;Rogna;2018;
39464;Romain;2018;N/A - secret statistique
39465;Romange;2018;N/A - secret statistique
39466;Rosay;2018;N/A - secret statistique
39467;Rotalier;2018;19
39468;Rothonay;2018;10
39469;Rouffange;2018;N/A - secret statistique
39470;Les Rousses;2018;8
39471;Ruffey-sur-Seille;2018;10
39472;Rye;2018;N/A - secret statistique
39473;Saffloz;2018;N/A - secret statistique
39474;Sainte-Agnès;2018;9
39475;Saint-Amour;2018;N/A - secret statistique
39476;Saint-Aubin;2018;N/A - secret statistique
39477;Saint-Baraing;2018;N/A - secret statistique
39478;Saint-Claude;2018;N/A - secret statistique
39479;Saint-Cyr-Montmalin;2018;N/A - secret statistique
39480;Saint-Didier;2018;
39481;Saint-Germain-en-Montagne;2018;
39485;Val Suran;2018;16
39486;Saint-Lamain;2018;N/A - secret statistique
39487;Saint-Laurent-en-Grandvaux;2018;16
39489;Saint-Lothain;2018;33
39490;Saint-Loup;2018;135
39491;Coteaux du Lizon;2018;0
39492;Saint-Maur;2018;0
39493;Saint-Maurice-Crillat;2018;N/A - secret statistique
39494;Saint-Pierre;2018;N/A - secret statistique
39495;Saint-Thiébaud;2018;0
39497;Saizenay;2018;N/A - secret statistique
39498;Salans;2018;N/A - secret statistique
39499;Saligney;2018;
39500;Salins-les-Bains;2018;52
39501;Sampans;2018;9
39502;Santans;2018;N/A - secret statistique
39503;Sapois;2018;13
39504;Sarrogna;2018;N/A - secret statistique
39505;Saugeot;2018;
39507;Séligney;2018;
39508;Sellières;2018;N/A - secret statistique
39510;Septmoncel les Molunes;2018;N/A - secret statistique
39511;Sergenaux;2018;
39512;Sergenon;2018;0
39513;Sermange;2018;N/A - secret statistique
39514;Serre-les-Moulières;2018;N/A - secret statistique
39517;Sirod;2018;N/A - secret statistique
39518;Songeson;2018;N/A - secret statistique
39519;Soucia;2018;0
39520;Souvans;2018;N/A - secret statistique
39522;Supt;2018;N/A - secret statistique
39523;Syam;2018;0
39525;Tassenières;2018;
39526;Tavaux;2018;N/A - secret statistique
39527;Taxenne;2018;N/A - secret statistique
39528;Thervay;2018;0
39529;Thésy;2018;N/A - secret statistique
39530;Thoirette-Coisia;2018;
39531;Thoiria;2018;N/A - secret statistique
39532;Thoissia;2018;
39533;Toulouse-le-Château;2018;0
39534;La Tour-du-Meix;2018;N/A - secret statistique
39535;Tourmont;2018;N/A - secret statistique
39537;Trenal;2018;0
39538;Uxelles;2018;N/A - secret statistique
39539;Vadans;2018;
39540;Valempoulières;2018;7
39543;Vannoz;2018;28
39545;Le Vaudioux;2018;20
39546;Vaudrey;2018;N/A - secret statistique
39547;Vaux-lès-Saint-Claude;2018;
39548;Vaux-sur-Poligny;2018;
39550;Verges;2018;
39551;Véria;2018;
39552;Vernantois;2018;8
39553;Le Vernois;2018;17
39554;Vers-en-Montagne;2018;12
39555;Vers-sous-Sellières;2018;N/A - secret statistique
39556;Vertamboz;2018;N/A - secret statistique
39557;Vescles;2018;N/A - secret statistique
39558;Vevy;2018;N/A - secret statistique
39559;La Vieille-Loye;2018;N/A - secret statistique
39560;Villard-Saint-Sauveur;2018;14
39561;Villards-d'Héria;2018;
39565;Villeneuve-d'Aval;2018;N/A - secret statistique
39567;Villeneuve-sous-Pymont;2018;
39568;Villerserine;2018;0
39569;Villers-Farlay;2018;6
39570;Villers-les-Bois;2018;
39571;Villers-Robert;2018;
39572;Villette-lès-Arbois;2018;N/A - secret statistique
39573;Villette-lès-Dole;2018;N/A - secret statistique
39574;Villevieux;2018;23
39575;Le Villey;2018;N/A - secret statistique
39576;Val-Sonnette;2018;N/A - secret statistique
39577;Vincent-Froideville;2018;
39579;Viry;2018;
39581;Vitreux;2018;N/A - secret statistique
39582;Voiteur;2018;10
39583;Vosbles-Valfin;2018;N/A - secret statistique
39584;Vriange;2018;N/A - secret statistique
39585;Vulvoz;2018;
39586;Aresches;2018;0
40001;Aire-sur-l'Adour;2018;241
40002;Amou;2018;16
40003;Angoumé;2018;0
40004;Angresse;2018;N/A - secret statistique
40005;Arboucave;2018;N/A - secret statistique
40006;Arengosse;2018;6
40007;Argelos;2018;
40008;Argelouse;2018;0
40011;Arsague;2018;20
40012;Artassenx;2018;13
40013;Arthez-d'Armagnac;2018;8
40014;Arue;2018;70
40015;Arx;2018;N/A - secret statistique
